date_label,row,col,traffic
新年夜(12月30日),12,7,516.3397491037042
新年夜(12月30日),12,8,794.8349833548557
新年夜(12月30日),12,9,1920.2363449772954
新年夜(12月30日),12,10,1620.945028992351
新年夜(12月30日),12,11,1766.9948760442987
新年夜(12月30日),12,12,1830.850973312246
新年夜(12月30日),12,13,1993.9875960708787
新年夜(12月30日),12,14,1665.5050363163466
新年夜(12月30日),12,15,908.726987417109
新年夜(12月30日),12,16,365.6970318049926
新年夜(12月30日),12,17,302.6130340850881
新年夜(12月30日),12,18,429.97156161171415
新年夜(12月30日),12,19,438.4925013493441
新年夜(12月30日),13,0,227.85255029574833
新年夜(12月30日),13,1,235.4628603156974
新年夜(12月30日),13,2,132.71724794352428
新年夜(12月30日),13,3,110.72318175824067
新年夜(12月30日),13,4,157.71455323538058
新年夜(12月30日),13,5,322.4798346914799
新年夜(12月30日),13,6,570.0716360335038
新年夜(12月30日),13,7,682.9576020745559
新年夜(12月30日),13,8,741.3674454667025
新年夜(12月30日),13,9,1442.4783904806604
新年夜(12月30日),13,10,1248.0988859416912
新年夜(12月30日),13,11,1391.3279499163782
新年夜(12月30日),13,12,1738.4535905699868
新年夜(12月30日),13,13,1090.756357054576
新年夜(12月30日),13,14,1509.4765056437816
新年夜(12月30日),13,15,594.6172197325485
新年夜(12月30日),13,16,389.51196517384005
新年夜(12月30日),13,17,362.0714767285237
新年夜(12月30日),13,18,648.830744800763
新年夜(12月30日),13,19,324.46748948154135
新年夜(12月30日),14,0,290.57208491914355
新年夜(12月30日),14,1,268.22025300312873
新年夜(12月30日),14,2,180.96223437371924
新年夜(12月30日),14,3,289.74217994537025
新年夜(12月30日),14,4,486.6835457692058
新年夜(12月30日),14,5,641.5016278606034
新年夜(12月30日),14,6,313.18988233056814
新年夜(12月30日),14,7,625.5497600902862
新年夜(12月30日),14,8,1064.3483708146907
新年夜(12月30日),14,9,417.84121148142276
新年夜(12月30日),14,10,761.7862062263376
新年夜(12月30日),14,11,1209.3891194241876
新年夜(12月30日),14,12,1465.410978409162
新年夜(12月30日),14,13,704.5476245408862
新年夜(12月30日),14,14,1056.5669288657493
新年夜(12月30日),14,15,486.5087880191043
新年夜(12月30日),14,16,429.48074854909817
新年夜(12月30日),14,17,490.7155439618131
新年夜(12月30日),14,18,520.7128134263165
新年夜(12月30日),14,19,293.57626414853166
新年夜(12月30日),15,0,255.319938115556
新年夜(12月30日),15,1,363.6889594590865
新年夜(12月30日),15,2,367.32078293668667
新年夜(12月30日),15,3,308.4479114218149
新年夜(12月30日),15,4,167.11628532691017
新年夜(12月30日),15,5,184.21529479365088
新年夜(12月30日),15,6,294.26647793188175
新年夜(12月30日),15,7,675.8529710373809
新年夜(12月30日),15,8,687.7846642376402
新年夜(12月30日),15,9,724.8673342423558
新年夜(12月30日),15,10,1008.6526390682051
新年夜(12月30日),15,11,604.179176859203
新年夜(12月30日),15,12,627.4326150513193
新年夜(12月30日),15,13,701.0547330687971
新年夜(12月30日),15,14,591.041146727007
新年夜(12月30日),15,15,411.7879605694808
新年夜(12月30日),15,16,504.24019981713184
新年夜(12月30日),15,17,917.7342479821441
新年夜(12月30日),15,18,710.2413363791867
新年夜(12月30日),15,19,251.98972752979478
新年夜(12月30日),16,0,332.441854043634
新年夜(12月30日),16,1,434.3627818894846
新年夜(12月30日),16,2,669.1617161357949
新年夜(12月30日),16,3,443.0518481620104
新年夜(12月30日),16,4,319.2771849287807
新年夜(12月30日),16,5,153.10699451561362
新年夜(12月30日),16,6,484.83186035327736
新年夜(12月30日),16,7,499.9688251587769
新年夜(12月30日),16,8,619.7181021162395
新年夜(12月30日),16,9,484.68358071168365
新年夜(12月30日),16,10,688.9278616829768
新年夜(12月30日),16,11,545.876469689422
新年夜(12月30日),16,12,574.8725321839355
新年夜(12月30日),16,13,995.2417899495266
新年夜(12月30日),16,14,1578.7416727242692
新年夜(12月30日),16,15,1119.7446582879843
新年夜(12月30日),16,16,608.6130921162322
新年夜(12月30日),16,17,1146.3466482481012
新年夜(12月30日),16,18,656.6534008647551
新年夜(12月30日),16,19,272.929563079882
新年夜(12月30日),17,0,422.9652373235743
新年夜(12月30日),17,1,358.14425088022824
新年夜(12月30日),17,2,466.86676617696725
新年夜(12月30日),17,3,432.0140621810175
新年夜(12月30日),17,4,348.26723703746507
新年夜(12月30日),17,5,345.57796149817597
新年夜(12月30日),17,6,659.6676053065869
新年夜(12月30日),17,7,655.3817046808164
新年夜(12月30日),17,8,535.7056442538596
新年夜(12月30日),17,9,337.1942762584041
新年夜(12月30日),17,10,825.4700924769899
新年夜(12月30日),17,11,1136.0698565427442
新年夜(12月30日),17,12,1059.216810645701
新年夜(12月30日),17,13,726.9717263017732
新年夜(12月30日),17,14,1530.6104480295955
新年夜(12月30日),17,15,780.8431999223961
新年夜(12月30日),17,16,416.8114431235576
新年夜(12月30日),17,17,615.9433654584328
新年夜(12月30日),17,18,584.2294209337264
新年夜(12月30日),17,19,522.1863135713048
新年夜(12月30日),18,0,418.6965352382451
新年夜(12月30日),18,1,244.74195562530954
新年夜(12月30日),18,2,182.03349261634696
新年夜(12月30日),18,3,269.78840039539057
新年夜(12月30日),18,4,316.05850622294935
新年夜(12月30日),18,5,290.0994681313737
新年夜(12月30日),18,6,290.956641510168
新年夜(12月30日),18,7,390.2031950870028
新年夜(12月30日),18,8,295.4620278637339
新年夜(12月30日),18,9,376.2386557325758
新年夜(12月30日),18,10,615.4655180793425
新年夜(12月30日),18,11,1019.496365983991
新年夜(12月30日),18,12,798.4353006281567
新年夜(12月30日),18,13,1548.4036137361093
新年夜(12月30日),18,14,930.4258928035135
新年夜(12月30日),18,15,559.8220172133347
新年夜(12月30日),18,16,606.6823968284842
新年夜(12月30日),18,17,470.99546036766645
新年夜(12月30日),18,18,531.8519041660903
新年夜(12月30日),18,19,797.6173306637279
新年夜(12月30日),19,0,155.9760043925756
新年夜(12月30日),19,1,76.49254535351542
新年夜(12月30日),19,2,106.71363863577135
新年夜(12月30日),19,3,275.911121790769
新年夜(12月30日),19,4,391.25812846255315
新年夜(12月30日),19,5,238.3489894583416
新年夜(12月30日),19,6,99.33845982104216
新年夜(12月30日),19,7,133.33889813195407
新年夜(12月30日),19,8,303.9169554931848
新年夜(12月30日),19,9,426.8619501254789
新年夜(12月30日),19,10,613.2062316708942
新年夜(12月30日),19,11,626.4654761588915
新年夜(12月30日),19,12,505.0600905250614
新年夜(12月30日),19,13,750.2556968035219
新年夜(12月30日),19,14,714.157578043488
新年夜(12月30日),19,15,548.3337915410261
新年夜(12月30日),19,16,823.2652121925506
新年夜(12月30日),19,17,442.34987940774494
新年夜(12月30日),19,18,373.7431113472573
新年夜(12月30日),19,19,454.87844792729885
