grid_id,date_label,date,weekday,hour,traffic
229,普通工作日,2013-11-13,Wednesday,19,2869.4245162532707
229,圣诞节,2013-12-25,Wednesday,19,1363.5251462078807
229,普通工作日,2013-11-13,Wednesday,20,2138.6619916422032
229,圣诞节,2013-12-25,Wednesday,20,1217.5423260796215
229,普通工作日,2013-11-13,Wednesday,21,1281.8318454455498
229,圣诞节,2013-12-25,Wednesday,21,1102.900548279361
229,普通工作日,2013-11-13,Wednesday,22,811.9730550427574
229,圣诞节,2013-12-25,Wednesday,22,646.5342149051583
229,普通工作日,2013-11-13,Wednesday,23,544.677272484259
229,圣诞节,2013-12-25,Wednesday,23,400.9278028516066
229,普通周末,2013-11-17,Sunday,0,459.4000880903451
229,新年夜(12月30日),2013-12-30,Monday,0,269.39576749364574
229,普通周末,2013-11-17,Sunday,1,218.8822914790707
229,新年夜(12月30日),2013-12-30,Monday,1,146.57082825045225
229,普通周末,2013-11-17,Sunday,2,162.65619662667814
229,新年夜(12月30日),2013-12-30,Monday,2,139.19800471877764
229,普通周末,2013-11-17,Sunday,3,172.78389556998832
229,新年夜(12月30日),2013-12-30,Monday,3,106.66458214144214
229,普通周末,2013-11-17,Sunday,4,213.6990517672484
229,新年夜(12月30日),2013-12-30,Monday,4,128.15938101691026
229,普通周末,2013-11-17,Sunday,5,152.84760334021877
229,新年夜(12月30日),2013-12-30,Monday,5,207.66734991663247
229,普通周末,2013-11-17,Sunday,6,143.0598299802741
229,新年夜(12月30日),2013-12-30,Monday,6,240.71655002633923
229,普通周末,2013-11-17,Sunday,7,238.652737462765
229,新年夜(12月30日),2013-12-30,Monday,7,426.3714574670406
229,普通周末,2013-11-17,Sunday,8,458.3857703430324
229,新年夜(12月30日),2013-12-30,Monday,8,1021.9710828473961
229,普通周末,2013-11-17,Sunday,9,888.4341541562312
229,新年夜(12月30日),2013-12-30,Monday,9,1696.3213758986053
229,普通周末,2013-11-17,Sunday,10,1480.7550837104939
229,新年夜(12月30日),2013-12-30,Monday,10,2364.5871433006864
229,普通周末,2013-11-17,Sunday,11,1849.0338189432284
229,新年夜(12月30日),2013-12-30,Monday,11,2731.7637455604695
229,普通周末,2013-11-17,Sunday,12,1978.9151282097007
229,新年夜(12月30日),2013-12-30,Monday,12,2244.7731029342494
229,普通周末,2013-11-17,Sunday,13,1320.2509004157887
229,新年夜(12月30日),2013-12-30,Monday,13,1930.5850922265677
229,普通周末,2013-11-17,Sunday,14,1070.0247974778258
229,新年夜(12月30日),2013-12-30,Monday,14,1784.0905412137695
229,普通周末,2013-11-17,Sunday,15,1218.402983682147
229,新年夜(12月30日),2013-12-30,Monday,15,1765.180877409148
229,普通周末,2013-11-17,Sunday,16,1352.1670069573856
229,新年夜(12月30日),2013-12-30,Monday,16,2015.425246054419
229,普通周末,2013-11-17,Sunday,17,1557.1712208040453
229,新年夜(12月30日),2013-12-30,Monday,17,2275.8800341411084
229,普通周末,2013-11-17,Sunday,18,1653.4707945433022
229,新年夜(12月30日),2013-12-30,Monday,18,2097.4693717621453
229,普通周末,2013-11-17,Sunday,19,1603.347175397602
229,新年夜(12月30日),2013-12-30,Monday,19,1643.7682349099252
229,普通周末,2013-11-17,Sunday,20,1368.3075388726757
229,新年夜(12月30日),2013-12-30,Monday,20,1180.3289145921447
229,普通周末,2013-11-17,Sunday,21,822.0370311487719
229,新年夜(12月30日),2013-12-30,Monday,21,898.9730135748366
229,普通周末,2013-11-17,Sunday,22,647.5494652356653
229,新年夜(12月30日),2013-12-30,Monday,22,509.7334670140443
229,普通周末,2013-11-17,Sunday,23,452.4380007926984
229,新年夜(12月30日),2013-12-30,Monday,23,442.1239624180542
